iteration,chain,λ,pzero,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
528,1,2.462471857464172,0.7554838522219957,-43376.40996682777,3.0,1.0,0.5781715718144321,-43376.40996682777,43378.9396980296,-0.034082742473401595,1.331708234589314,2.0,0.0,0.9041334935925025,0.9041334935925025
529,1,2.4724583320566684,0.7559796162086413,-43376.1842865255,3.0,1.0,0.7722650296573228,-43376.1842865255,43377.55008214845,-0.07454513657285133,0.5989791992178652,2.0,0.0,0.9041334935925025,0.9041334935925025
530,1,2.479497583807088,0.7551306268492437,-43376.57171347097,1.0,1.0,0.8283999581361202,-43376.57171347097,43376.62493046855,0.18825919999653706,0.18825919999653706,1.0,0.0,0.9041334935925025,0.9041334935925025
531,1,2.4972877326287293,0.7555366194931845,-43377.31583728614,1.0,1.0,0.623229417296568,-43377.31583728614,43377.66758122599,0.47284058191871736,0.47284058191871736,1.0,0.0,0.9041334935925025,0.9041334935925025
532,1,2.4676024745593628,0.7620134049472481,-43378.09703255625,3.0,1.0,0.6372971096574718,-43378.09703255625,43379.63040721,0.14371124824538128,0.7770493279676884,2.0,0.0,0.9041334935925025,0.9041334935925025
533,1,2.5121262405212605,0.7532428552854429,-43380.28413340175,15.0,1.0,0.4358805763772652,-43380.28413340175,43382.405831331824,1.4423778968921397,3.5523378940997645,3.0,0.0,0.9041334935925025,0.9041334935925025
534,1,2.4722156673472213,0.7557325673933948,-43376.24790285179,1.0,1.0,1.0,-43376.24790285179,43378.18033767694,-2.228327932258253,-2.228327932258253,1.0,0.0,0.9041334935925025,0.9041334935925025
535,1,2.4722156673472213,0.7557325673933948,-43376.24790285179,1.0,1.0,0.07165851205900475,-43376.24790285179,43378.48682107659,0.0,2.635843331219803,1.0,0.0,0.9041334935925025,0.9041334935925025
536,1,2.46806585421361,0.7529586723209162,-43377.66352845288,1.0,1.0,0.6041841583064795,-43377.66352845288,43377.69053740723,0.5038762296608184,0.5038762296608184,1.0,0.0,0.9041334935925025,0.9041334935925025
537,1,2.4625152597528643,0.7584149163422608,-43376.32194739568,3.0,1.0,0.9033958519241674,-43376.32194739568,43378.379459275675,-0.4141532247158466,-0.4141532247158466,2.0,0.0,0.9041334935925025,0.9041334935925025
538,1,2.4543530064143604,0.7575526332659983,-43376.53862016589,3.0,1.0,0.8862973754496224,-43376.53862016589,43376.74035797806,0.12275803276861552,0.25564805121393874,1.0,0.0,0.9041334935925025,0.9041334935925025
539,1,2.4543530064143604,0.7575526332659983,-43376.53862016589,3.0,1.0,0.6379127515387615,-43376.53862016589,43377.882749199496,0.0,0.8777210244152229,1.0,0.0,0.9041334935925025,0.9041334935925025
540,1,2.459658813417703,0.7579287676102672,-43376.335818770465,3.0,1.0,0.9533789622216434,-43376.335818770465,43376.62013321053,-0.10845987464563223,0.12539254210423678,2.0,0.0,0.9041334935925025,0.9041334935925025
541,1,2.4878136897991494,0.7597474636972729,-43376.69858815758,3.0,1.0,0.7294834075066715,-43376.69858815758,43378.05635081992,0.06074781806819374,0.5874243892685627,2.0,0.0,0.9041334935925025,0.9041334935925025
542,1,2.4856351858008923,0.7575144165512455,-43376.2389767379,3.0,1.0,1.0,-43376.2389767379,43376.67916624841,-0.12097146103769774,-0.12097146103769774,1.0,0.0,0.9041334935925025,0.9041334935925025
543,1,2.464545137446875,0.7582432328137361,-43376.222708009074,3.0,1.0,1.0,-43376.222708009074,43376.365464643444,-0.006920023588463664,-0.05686190035339678,2.0,0.0,0.9041334935925025,0.9041334935925025
544,1,2.4783240123538226,0.7579828032916613,-43376.080997129306,3.0,1.0,0.6454760690195824,-43376.080997129306,43376.88179748894,-0.09200233656156342,0.7734396103041945,2.0,0.0,0.9041334935925025,0.9041334935925025
545,1,2.4761085599570847,0.7591842307208514,-43376.30739804561,1.0,1.0,0.9262895919821134,-43376.30739804561,43376.31285028172,0.07656835890520597,0.07656835890520597,1.0,0.0,0.9041334935925025,0.9041334935925025
546,1,2.4761085599570847,0.7591842307208514,-43376.30739804561,1.0,1.0,0.48365520785539695,-43376.30739804561,43376.975536077865,0.0,0.7263830065930961,1.0,0.0,0.9041334935925025,0.9041334935925025
547,1,2.4587043071069457,0.754039052716832,-43377.09110211942,3.0,1.0,0.7218332612463,-43377.09110211942,43377.520649586455,0.2537385120158433,0.4738063445620355,2.0,0.0,0.9041334935925025,0.9041334935925025
548,1,2.4709212249526185,0.7579208099365589,-43376.05920585655,3.0,1.0,0.9785468369295071,-43376.05920585655,43376.931128965414,-0.3385526222191402,-0.3385526222191402,1.0,0.0,0.9041334935925025,0.9041334935925025
549,1,2.4709212249526185,0.7579208099365589,-43376.05920585655,3.0,1.0,0.4858929014383441,-43376.05920585655,43377.46744092506,0.0,1.3956951897052932,1.0,0.0,0.9041334935925025,0.9041334935925025
550,1,2.4789151185177305,0.7595850140456231,-43376.458199125525,3.0,1.0,0.6342825917299093,-43376.458199125525,43377.45758666233,0.12426739077636739,0.8453161205034121,2.0,0.0,0.9041334935925025,0.9041334935925025
551,1,2.4729807250389304,0.7545559585563832,-43376.70873862803,3.0,1.0,0.635430190063662,-43376.70873862803,43377.26440402738,0.11617241831845604,0.7491374134333455,2.0,0.0,0.9041334935925025,0.9041334935925025
552,1,2.4701184305184545,0.7578379812459661,-43376.05817868359,3.0,1.0,0.9952942646149726,-43376.05817868359,43376.56260130802,-0.2411814623628743,-0.2411814623628743,1.0,0.0,0.9041334935925025,0.9041334935925025
553,1,2.4747755024429905,0.7577800373525091,-43376.03699182895,3.0,1.0,0.9994245423078683,-43376.03699182895,43376.05184231695,-0.013754346502537373,-0.017236227438843343,1.0,0.0,0.9041334935925025,0.9041334935925025
554,1,2.4747755024429905,0.7577800373525091,-43376.03699182895,1.0,1.0,0.03759762490998314,-43376.03699182895,43379.083465789714,0.0,3.280814397869108,1.0,0.0,0.9041334935925025,0.9041334935925025
555,1,2.473051495365265,0.7586887180966354,-43376.17706130103,1.0,1.0,0.9476213318439943,-43376.17706130103,43376.177289174106,0.0538002955072443,0.0538002955072443,1.0,0.0,0.9041334935925025,0.9041334935925025
556,1,2.4820677035592027,0.7595635612529996,-43376.48961572221,1.0,1.0,0.9075700572282155,-43376.48961572221,43376.51452810741,0.09698451777512673,0.09698451777512673,1.0,0.0,0.9041334935925025,0.9041334935925025
557,1,2.495360587152823,0.7596300783318921,-43376.98588524613,3.0,1.0,0.9186556476944371,-43376.98588524613,43377.11357054956,0.2263259300889331,0.2263259300889331,2.0,0.0,0.9041334935925025,0.9041334935925025
558,1,2.4777515644001697,0.756454748661241,-43376.13971944156,3.0,1.0,0.9642076463789163,-43376.13971944156,43376.885701245614,-0.322974034876097,-0.322974034876097,1.0,0.0,0.9041334935925025,0.9041334935925025
559,1,2.468963825294679,0.7587783908607683,-43376.245825144426,3.0,1.0,0.9862382640952093,-43376.245825144426,43376.263064287436,0.04216164949320955,-0.05381158146337839,2.0,0.0,0.9041334935925025,0.9041334935925025
560,1,2.468359508227477,0.7556917180986765,-43376.2645602748,3.0,1.0,0.7058871539737238,-43376.2645602748,43376.79886584625,-0.020507599336269777,0.5839515084080631,2.0,0.0,0.9041334935925025,0.9041334935925025
561,1,2.4729041106853957,0.7586892346312668,-43376.177990793694,3.0,1.0,0.949946167861644,-43376.177990793694,43376.36307586072,-0.0214371623005718,0.07877692618785659,2.0,0.0,0.9041334935925025,0.9041334935925025
562,1,2.4729041106853957,0.7586892346312668,-43376.177990793694,1.0,1.0,0.03246934953469535,-43376.177990793694,43379.20945720969,0.0,3.4274587258769316,1.0,0.0,0.9041334935925025,0.9041334935925025
563,1,2.4498490251965697,0.7588429160205089,-43377.12513869333,3.0,1.0,0.6822973822792985,-43377.12513869333,43377.23815396347,0.5565142224877491,0.6145506351167569,2.0,0.0,0.9041334935925025,0.9041334935925025
564,1,2.486409711057143,0.7572582474191977,-43376.279071557015,5.0,1.0,0.5009159012055415,-43376.279071557015,43378.2222723079,-0.5073523205937818,1.8796944331625127,2.0,0.0,0.9041334935925025,0.9041334935925025
565,1,2.486409711057143,0.7572582474191977,-43376.279071557015,1.0,1.0,0.19691088464752446,-43376.279071557015,43378.06339575441,0.0,1.6250040147861,1.0,0.0,0.9041334935925025,0.9041334935925025
566,1,2.4794534150214758,0.759445649638856,-43376.41284445961,3.0,1.0,0.7898681180795184,-43376.41284445961,43377.59090125221,-0.014958316045522224,0.42294822608528193,2.0,0.0,0.9041334935925025,0.9041334935925025
567,1,2.4831060888586314,0.7572854555799379,-43376.166638951,3.0,1.0,0.8172020135556988,-43376.166638951,43377.395907943035,-0.04820144786935998,0.39942149525450077,2.0,0.0,0.9041334935925025,0.9041334935925025
568,1,2.4362332873094665,0.7600126175301919,-43378.9891542594,3.0,1.0,0.4727595747764397,-43378.9891542594,43379.00158312008,1.568916413350962,1.568916413350962,1.0,0.0,0.9041334935925025,0.9041334935925025
569,1,2.433496922261622,0.7577364694348134,-43378.34585631025,3.0,1.0,0.8718694826011136,-43378.34585631025,43380.043679636015,-0.3658345002695569,-0.9310480839485535,1.0,0.0,0.9041334935925025,0.9041334935925025
570,1,2.455968095032716,0.7596915184102315,-43377.080259647824,3.0,1.0,0.8596690486676378,-43377.080259647824,43378.39859539479,-0.7250511033271323,-0.7250511033271323,2.0,0.0,0.9041334935925025,0.9041334935925025
571,1,2.5032012009393996,0.7574255926015631,-43377.297092445675,3.0,1.0,0.9060511241751158,-43377.297092445675,43378.20322451054,0.14077344290126348,0.14077344290126348,2.0,0.0,0.9041334935925025,0.9041334935925025
572,1,2.482427605314916,0.757592873312075,-43376.140889414324,1.0,1.0,1.0,-43376.140889414324,43376.75347734404,-0.6362890338568832,-0.6362890338568832,1.0,0.0,0.9041334935925025,0.9041334935925025
573,1,2.520487067241078,0.7589450738972038,-43379.12012776659,1.0,1.0,0.22203535468879074,-43379.12012776659,43379.25283603725,1.5049186544347322,1.5049186544347322,1.0,0.0,0.9041334935925025,0.9041334935925025
574,1,2.435679971580874,0.7562025367761459,-43377.97352739731,3.0,1.0,1.0,-43377.97352739731,43378.92683193149,-0.5651228388232994,-0.7953204320583609,2.0,0.0,0.9041334935925025,0.9041334935925025
575,1,2.495488956802706,0.7566396800824411,-43376.841134998525,5.0,1.0,0.8940925642237112,-43376.841134998525,43378.33616555314,-0.5224343019071966,-0.8643841193697881,2.0,0.0,0.9041334935925025,0.9041334935925025
576,1,2.4387278861549366,0.757967449342441,-43377.83105337684,3.0,1.0,0.3873619315621332,-43377.83105337684,43378.76522339866,0.5701279547211016,1.4615618969328352,2.0,0.0,0.9041334935925025,0.9041334935925025
577,1,2.461503915374644,0.7576157651561674,-43376.22832204076,1.0,1.0,1.0,-43376.22832204076,43377.11120328904,-0.8877868327545002,-0.8877868327545002,1.0,0.0,0.9041334935925025,0.9041334935925025
578,1,2.4906777048102535,0.7583104968316858,-43376.47508258424,3.0,1.0,0.9626951386192918,-43376.47508258424,43376.624579174546,0.09554575778747676,0.09554575778747676,2.0,0.0,0.9041334935925025,0.9041334935925025
579,1,2.498595410184952,0.7626232968810241,-43378.89920605166,3.0,1.0,0.64505953429827,-43378.89920605166,43379.04446488696,0.7615169007622171,0.7615169007622171,2.0,0.0,0.9041334935925025,0.9041334935925025
580,1,2.456616408940492,0.7603467815828122,-43377.396561319416,3.0,1.0,0.9160694198335068,-43377.396561319416,43379.02815954218,-0.27776309617911465,-0.44393515034607844,1.0,0.0,0.9041334935925025,0.9041334935925025
581,1,2.501610255174061,0.7576586612118467,-43377.14764360359,3.0,1.0,0.9812239138591646,-43377.14764360359,43378.57106639441,-0.08745143358100904,-0.13054493642266607,2.0,0.0,0.9041334935925025,0.9041334935925025
582,1,2.455733226668279,0.757251452387994,-43376.442997807884,3.0,1.0,0.609105790804377,-43376.442997807884,43377.65986297893,-0.3587335803094902,1.0571567654478713,2.0,0.0,0.9041334935925025,0.9041334935925025
583,1,2.4871679679232996,0.7541829336608399,-43377.36408650222,3.0,1.0,0.36622080647485444,-43377.36408650222,43379.00023298299,0.40314591913920594,1.637716469776933,2.0,0.0,0.9041334935925025,0.9041334935925025
584,1,2.4688604247875268,0.7592775132007112,-43376.4041004347,3.0,1.0,0.39545087368136317,-43376.4041004347,43378.87774285585,-0.46633075956924586,2.627997671937919,2.0,0.0,0.9041334935925025,0.9041334935925025
585,1,2.471816841379694,0.7573826716688011,-43376.02217625968,3.0,1.0,0.9973064141998877,-43376.02217625968,43376.2637519868,-0.16482554383401293,-0.16482554383401293,1.0,0.0,0.9041334935925025,0.9041334935925025
586,1,2.471816841379694,0.7573826716688011,-43376.02217625968,3.0,1.0,0.4262267304466499,-43376.02217625968,43378.4138875748,0.0,1.1161413931258721,1.0,0.0,0.9041334935925025,0.9041334935925025
587,1,2.471816841379694,0.7573826716688011,-43376.02217625968,3.0,1.0,0.7968057693814209,-43376.02217625968,43376.56961806179,0.0,0.29783930164558114,1.0,0.0,0.9041334935925025,0.9041334935925025
588,1,2.471816841379694,0.7573826716688011,-43376.02217625968,3.0,1.0,0.3652435435636317,-43376.02217625968,43378.13051281853,0.0,1.8082164406223455,1.0,0.0,0.9041334935925025,0.9041334935925025
589,1,2.4897801281843135,0.7584433380417308,-43376.45011168059,3.0,1.0,0.8002144515030895,-43376.45011168059,43376.85810686134,0.1915067212903523,0.37378000748867635,2.0,0.0,0.9041334935925025,0.9041334935925025
590,1,2.4966736057388523,0.7589720028196488,-43376.8924493021,3.0,1.0,0.873228148453069,-43376.8924493021,43377.068504825584,0.19460381341923494,0.19460381341923494,2.0,0.0,0.9041334935925025,0.9041334935925025
591,1,2.496355117176439,0.7551084177958323,-43377.438950694945,3.0,1.0,0.8150362252079987,-43377.438950694945,43377.840718353,0.3953643609784194,0.3953643609784194,2.0,0.0,0.9041334935925025,0.9041334935925025
592,1,2.4961135707669895,0.7581330286125071,-43376.756388520786,3.0,1.0,0.8976928740428084,-43376.756388520786,43377.61845975392,-0.4040793031672365,-0.6771396201220341,1.0,0.0,0.9041334935925025,0.9041334935925025
593,1,2.479110032038651,0.7603934749530099,-43376.819900734474,3.0,1.0,0.951078270994417,-43376.819900734474,43377.05994847302,-0.09664092744787922,-0.25513007767585805,1.0,0.0,0.9041334935925025,0.9041334935925025
594,1,2.5010189664967957,0.757157305956177,-43377.15133935446,3.0,1.0,0.7746253497284216,-43377.15133935446,43377.62885893524,0.3529080802836688,0.47604701836098684,1.0,0.0,0.9041334935925025,0.9041334935925025
595,1,2.4816079728455285,0.7571425819684307,-43376.13506688239,1.0,1.0,1.0,-43376.13506688239,43376.68999075749,-0.5632209733666969,-0.5632209733666969,1.0,0.0,0.9041334935925025,0.9041334935925025
596,1,2.4706998666640825,0.75867881368345,-43376.19491719044,3.0,1.0,0.954866022702924,-43376.19491719044,43376.383084513,0.00970871486060787,0.08365763872279786,2.0,0.0,0.9041334935925025,0.9041334935925025
597,1,2.5048391805204253,0.7604343148953135,-43377.91067158631,3.0,1.0,0.18483886050385254,-43377.91067158631,43381.881669653856,0.6876809934983612,3.679955581879767,2.0,0.0,0.9041334935925025,0.9041334935925025
598,1,2.4583168979748407,0.7575503710273483,-43376.34517584791,3.0,1.0,0.7625212364583588,-43376.34517584791,43378.534882553635,-0.5831728564808145,-0.5831728564808145,2.0,0.0,0.9041334935925025,0.9041334935925025
599,1,2.481663635240601,0.7559747117497242,-43376.34046661317,3.0,1.0,1.0,-43376.34046661317,43376.55819193858,-0.0174930483699427,-0.09151693056628574,2.0,0.0,0.9041334935925025,0.9041334935925025
600,1,2.481663635240601,0.7559747117497242,-43376.34046661317,3.0,1.0,0.6645907088396611,-43376.34046661317,43377.891645519,0.0,0.7246196177002275,1.0,0.0,0.9041334935925025,0.9041334935925025
601,1,2.491380995073801,0.757277496605429,-43376.50232631859,3.0,1.0,0.8968933649098773,-43376.50232631859,43376.73587440966,0.10249141010717722,0.23813766340754228,1.0,0.0,0.9041334935925025,0.9041334935925025
602,1,2.500349134644871,0.7539919425510042,-43378.42793212462,5.0,1.0,0.5653863262043272,-43378.42793212462,43378.86110310209,1.0142249857599381,1.3535657309766975,2.0,0.0,0.9041334935925025,0.9041334935925025
603,1,2.479517150721137,0.7538427977372728,-43377.253238120255,1.0,1.0,1.0,-43377.253238120255,43378.35350738781,-0.7543725927025662,-0.7543725927025662,1.0,0.0,0.9041334935925025,0.9041334935925025
604,1,2.479517150721137,0.7538427977372728,-43377.253238120255,1.0,1.0,0.35732547279246357,-43377.253238120255,43379.0773262748,0.0,1.029108224043739,1.0,0.0,0.9041334935925025,0.9041334935925025
605,1,2.4662971207769813,0.7593282914607666,-43376.48262993987,3.0,1.0,0.9294281102547065,-43376.48262993987,43377.23567337281,-0.31160454140626825,-0.31160454140626825,2.0,0.0,0.9041334935925025,0.9041334935925025
606,1,2.4732618346214212,0.759069220421622,-43376.27857756043,3.0,1.0,0.7531955649444834,-43376.27857756043,43378.0870449047,-0.11481360777543159,0.5273648332586163,2.0,0.0,0.9041334935925025,0.9041334935925025
607,1,2.4730563812412085,0.754027420730835,-43376.99345973067,3.0,1.0,0.8294533334862657,-43376.99345973067,43377.42866234868,0.2695818395804963,0.2695818395804963,2.0,0.0,0.9041334935925025,0.9041334935925025
608,1,2.4731321687831156,0.7592907682131007,-43376.35113812913,3.0,1.0,0.9820842848891088,-43376.35113812913,43377.01508013095,-0.24729196671250975,-0.24729196671250975,2.0,0.0,0.9041334935925025,0.9041334935925025
609,1,2.4731321687831156,0.7592907682131007,-43376.35113812913,3.0,1.0,0.5648092601677304,-43376.35113812913,43377.303905848596,0.0,1.0728186159176403,1.0,0.0,0.9041334935925025,0.9041334935925025
610,1,2.4946094938594188,0.7567036742442068,-43376.770893899826,3.0,1.0,0.8369450055809221,-43376.770893899826,43376.96664739727,0.29827709732489893,0.29827709732489893,2.0,0.0,0.9041334935925025,0.9041334935925025
611,1,2.4834619078595512,0.7551046268155716,-43376.7125499581,3.0,1.0,1.0,-43376.7125499581,43377.22913123829,-0.08948358528141398,-0.08948358528141398,2.0,0.0,0.9041334935925025,0.9041334935925025
612,1,2.5053096764540435,0.7536552724211623,-43379.15918373232,7.0,1.0,0.5042739056861942,-43379.15918373232,43379.5717695035,1.349981358172954,1.701697697288182,2.0,0.0,0.9041334935925025,0.9041334935925025
613,1,2.4663870169401396,0.7559987907373477,-43376.20994032527,7.0,1.0,1.0,-43376.20994032527,43377.58894292814,-1.6184083949701744,-1.6184083949701744,2.0,0.0,0.9041334935925025,0.9041334935925025
614,1,2.4789785744071313,0.7531390993123298,-43377.72847145745,3.0,1.0,0.7196475470178143,-43377.72847145745,43377.73459991202,0.6468513550062198,0.6468513550062198,2.0,0.0,0.9041334935925025,0.9041334935925025
615,1,2.468136158062376,0.7605528124784411,-43377.02508691255,3.0,1.0,1.0,-43377.02508691255,43377.5851448214,-0.2913646903980407,-0.40479976987990085,2.0,0.0,0.9041334935925025,0.9041334935925025
616,1,2.468136158062376,0.7605528124784411,-43377.02508691255,3.0,1.0,0.484064793123089,-43377.02508691255,43378.478753604235,0.0,1.1414436722261598,2.0,0.0,0.9041334935925025,0.9041334935925025
617,1,2.466153032939968,0.759506609659303,-43376.55679102349,1.0,1.0,1.0,-43376.55679102349,43377.05829565269,-0.17235235100088175,-0.17235235100088175,1.0,0.0,0.9041334935925025,0.9041334935925025
618,1,2.436146166384884,0.7563707308011087,-43377.91896185147,3.0,1.0,0.6029280448106982,-43377.91896185147,43378.52034526696,0.7196532869056682,1.1336290231411112,1.0,0.0,0.9041334935925025,0.9041334935925025
619,1,2.4478902719463744,0.7565178637019745,-43376.905719895185,3.0,1.0,0.9434061030197599,-43376.905719895185,43377.850899602236,-0.519763670694374,-0.519763670694374,2.0,0.0,0.9041334935925025,0.9041334935925025
620,1,2.5121577114086056,0.7610952230211964,-43378.85702925397,3.0,1.0,0.462073450874321,-43378.85702925397,43380.778443489384,0.6870791165056289,1.5856020401261048,2.0,0.0,0.9041334935925025,0.9041334935925025
621,1,2.437953656287145,0.752597472810637,-43379.10080170935,3.0,1.0,1.0,-43379.10080170935,43379.685008949615,-0.0037495669603231363,-0.4682213809428504,2.0,0.0,0.9041334935925025,0.9041334935925025
622,1,2.466960606954301,0.7540405102054871,-43376.95844747507,1.0,1.0,1.0,-43376.95844747507,43378.43975737544,-0.7862836075146333,-0.7862836075146333,1.0,0.0,0.9041334935925025,0.9041334935925025
623,1,2.4608516384286467,0.7539538146167177,-43377.084028613695,1.0,1.0,0.9707973595852819,-43377.084028613695,43377.37546191244,0.029637524967256468,0.029637524967256468,1.0,0.0,0.9041334935925025,0.9041334935925025
624,1,2.4636372430147784,0.7541768646900798,-43376.915663043794,1.0,1.0,1.0,-43376.915663043794,43377.30193982395,-0.054208605804888066,-0.054208605804888066,1.0,0.0,0.9041334935925025,0.9041334935925025
625,1,2.4814110821755513,0.7616589684934936,-43377.628595637136,3.0,1.0,0.9076697666862373,-43377.628595637136,43377.843211687294,0.24559557982865954,0.24559557982865954,2.0,0.0,0.9041334935925025,0.9041334935925025
626,1,2.512672608337471,0.7563708668750877,-43378.471092528445,3.0,1.0,0.6203800347961322,-43378.471092528445,43379.53887757636,0.8294681752013275,0.8559982721199049,2.0,0.0,0.9041334935925025,0.9041334935925025
627,1,2.524428294575133,0.756181195419969,-43380.08653115568,3.0,1.0,0.6764726815724283,-43380.08653115568,43380.77973572009,0.9239212044340093,0.9239212044340093,2.0,0.0,0.9041334935925025,0.9041334935925025
628,1,2.4378374947225856,0.7585322666595071,-43378.0918839435,3.0,1.0,0.5228097791037659,-43378.0918839435,43380.96331429527,-1.0454261459599365,1.9105273104432854,2.0,0.0,0.9041334935925025,0.9041334935925025
629,1,2.4378374947225856,0.7585322666595071,-43378.0918839435,3.0,1.0,0.42260349392017726,-43378.0918839435,43381.44377055236,0.0,2.579290705965832,1.0,0.0,0.9041334935925025,0.9041334935925025
630,1,2.439721530663557,0.7558264821946422,-43377.61816734915,3.0,1.0,0.8600194248143204,-43377.61816734915,43378.725234023535,-0.40173151976341614,0.4868232816152158,2.0,0.0,0.9041334935925025,0.9041334935925025
631,1,2.469855139814475,0.757051692305873,-43376.038771661515,3.0,1.0,0.9991313354870086,-43376.038771661515,43376.897329035346,-0.7535345138458069,-0.7535345138458069,1.0,0.0,0.9041334935925025,0.9041334935925025
632,1,2.4862998987700173,0.7586604979761652,-43376.35185292734,3.0,1.0,0.9074190021582301,-43376.35185292734,43376.41037193365,0.12434143489372218,0.14382149877928896,1.0,0.0,0.9041334935925025,0.9041334935925025
633,1,2.4862998987700173,0.7586604979761652,-43376.35185292734,3.0,1.0,0.5874771601273038,-43376.35185292734,43377.159447060505,0.0,0.9841059832251631,1.0,0.0,0.9041334935925025,0.9041334935925025
634,1,2.4545897482518577,0.7583876770795102,-43376.677916058776,7.0,1.0,0.4271539330662601,-43376.677916058776,43378.47749245442,0.26863183092791587,1.9591764529104694,2.0,0.0,0.9041334935925025,0.9041334935925025
635,1,2.477360652443385,0.7540267017767059,-43377.07699612565,3.0,1.0,0.792833482690448,-43377.07699612565,43377.9806854195,0.058883128433080856,0.4193324470616062,2.0,0.0,0.9041334935925025,0.9041334935925025
636,1,2.463221116525155,0.7599666172951524,-43376.86477019571,3.0,1.0,0.9471504105701474,-43376.86477019571,43377.78369928004,-0.03270721390435938,0.17262722102896078,2.0,0.0,0.9041334935925025,0.9041334935925025
637,1,2.4693813659347263,0.7632895330729732,-43379.27332528141,3.0,1.0,0.5843356720173706,-43379.27332528141,43379.571180289306,0.8744247487993562,0.8744247487993562,2.0,0.0,0.9041334935925025,0.9041334935925025
638,1,2.4658033304992824,0.7608492121488,-43377.28062477671,3.0,1.0,1.0,-43377.28062477671,43378.93843655063,-0.7289727075476549,-0.755093900646898,2.0,0.0,0.9041334935925025,0.9041334935925025
639,1,2.4658033304992824,0.7608492121488,-43377.28062477671,1.0,1.0,0.578683900660441,-43377.28062477671,43378.50373858615,0.0,0.5469988906261278,1.0,0.0,0.9041334935925025,0.9041334935925025
640,1,2.47767624068054,0.7531852790359307,-43377.65255990553,3.0,1.0,0.9612153811341256,-43377.65255990553,43377.66279096846,0.12369858675083378,-0.5130018321578973,2.0,0.0,0.9041334935925025,0.9041334935925025
641,1,2.4730340836008615,0.7527894654166883,-43377.847357233404,3.0,1.0,0.9901205635440921,-43377.847357233404,43378.45352534099,0.030086400045547634,-0.2127975878320285,2.0,0.0,0.9041334935925025,0.9041334935925025
642,1,2.48548943783961,0.758166085728842,-43376.257900353274,3.0,1.0,0.9247538853058132,-43376.257900353274,43377.758202989644,-0.5884311960180639,-0.5884311960180639,2.0,0.0,0.9041334935925025,0.9041334935925025
643,1,2.48548943783961,0.758166085728842,-43376.257900353274,1.0,1.0,0.4388969004761967,-43376.257900353274,43377.030490243385,0.0,0.8234907443402335,1.0,0.0,0.9041334935925025,0.9041334935925025
644,1,2.48548943783961,0.758166085728842,-43376.257900353274,1.0,1.0,0.5863593437574426,-43376.257900353274,43377.199639766135,0.0,0.5338224627412274,1.0,0.0,0.9041334935925025,0.9041334935925025
645,1,2.4643800684668467,0.7589271689666981,-43376.39991479537,3.0,1.0,0.7343888878576476,-43376.39991479537,43377.16694160118,0.08812778675928712,0.4796261888186564,2.0,0.0,0.9041334935925025,0.9041334935925025
646,1,2.50417995995249,0.7590176811733478,-43377.43300570979,3.0,1.0,0.3567161808065307,-43377.43300570979,43379.7199489751,0.46551032766728895,2.0069150389026618,2.0,0.0,0.9041334935925025,0.9041334935925025
647,1,2.494329661178197,0.7580452063753658,-43376.64590806545,1.0,1.0,1.0,-43376.64590806545,43377.38515369021,-0.3492695197710418,-0.3492695197710418,1.0,0.0,0.9041334935925025,0.9041334935925025
648,1,2.5115015084255465,0.7590592115341563,-43378.109002362224,1.0,1.0,0.4953351953210023,-43378.109002362224,43378.43142924329,0.7025205833197106,0.7025205833197106,1.0,0.0,0.9041334935925025,0.9041334935925025
649,1,2.446966519988874,0.7568969705567584,-43376.96689789013,5.0,1.0,0.9583938255555788,-43376.96689789013,43378.08226135595,-0.5114932263604715,-0.828430148147163,2.0,0.0,0.9041334935925025,0.9041334935925025
650,1,2.491273179937489,0.7576586408550946,-43376.47702950651,3.0,1.0,0.8680284684892691,-43376.47702950651,43377.08342529374,-0.26165463320648996,0.345343761757249,2.0,0.0,0.9041334935925025,0.9041334935925025
651,1,2.4637980057587505,0.7574162088954722,-43376.14470712276,3.0,1.0,0.7238252909636591,-43376.14470712276,43376.79986125628,-0.1671324808630743,0.6021083520463435,2.0,0.0,0.9041334935925025,0.9041334935925025
652,1,2.4548568778997906,0.7592002850391478,-43376.9288789318,7.0,1.0,0.7856035965927307,-43376.9288789318,43376.9973469825,0.4219223175969091,0.42871617506898474,2.0,0.0,0.9041334935925025,0.9041334935925025
653,1,2.4707423559747923,0.757816190204919,-43376.05030435533,7.0,1.0,0.981597424224901,-43376.05030435533,43376.76645792423,-0.4763577443009126,-0.4763577443009126,2.0,0.0,0.9041334935925025,0.9041334935925025
654,1,2.4581662392556773,0.758271833913572,-43376.46521095805,7.0,1.0,0.8584129470315928,-43376.46521095805,43376.540158052936,0.23397197806480108,0.2621255179910804,2.0,0.0,0.9041334935925025,0.9041334935925025
655,1,2.4689767004195544,0.7596476668493527,-43376.546471859154,3.0,1.0,0.9825205774961357,-43376.546471859154,43376.78446976044,-0.027143209626956377,0.05386319112585625,1.0,0.0,0.9041334935925025,0.9041334935925025
656,1,2.4632309604600344,0.7586672648938232,-43376.36091831777,3.0,1.0,0.8058017792420625,-43376.36091831777,43377.83453071171,-0.045352992485277355,0.4029621585577843,2.0,0.0,0.9041334935925025,0.9041334935925025
