genome	64	43038	911870592	4.71975e-05
genome	65	42135	911870592	4.62072e-05
genome	66	40623	911870592	4.45491e-05
genome	67	39002	911870592	4.27714e-05
genome	68	37875	911870592	4.15355e-05
genome	69	36651	911870592	4.01932e-05
genome	70	35897	911870592	3.93663e-05
genome	71	35638	911870592	3.90823e-05
genome	72	34515	911870592	3.78508e-05
genome	73	33170	911870592	3.63758e-05
genome	74	32244	911870592	3.53603e-05
genome	75	31373	911870592	3.44051e-05
genome	76	30684	911870592	3.36495e-05
genome	77	29910	911870592	3.28007e-05
genome	78	29082	911870592	3.18927e-05
genome	79	28232	911870592	3.09605e-05
genome	80	27207	911870592	2.98365e-05
genome	81	26745	911870592	2.93298e-05
genome	82	26242	911870592	2.87782e-05
genome	83	26285	911870592	2.88254e-05
genome	84	25376	911870592	2.78285e-05
genome	85	24717	911870592	2.71058e-05
genome	86	24034	911870592	2.63568e-05
genome	87	22925	911870592	2.51406e-05
genome	88	22701	911870592	2.4895e-05
genome	89	22600	911870592	2.47842e-05
genome	90	21945	911870592	2.40659e-05
genome	91	21673	911870592	2.37676e-05
genome	92	21059	911870592	2.30943e-05
genome	93	20370	911870592	2.23387e-05
genome	94	19895	911870592	2.18178e-05
genome	95	19218	911870592	2.10754e-05
genome	96	19298	911870592	2.11631e-05
genome	97	18526	911870592	2.03165e-05
genome	98	18421	911870592	2.02013e-05
genome	99	17684	911870592	1.93931e-05
genome	100	17744	911870592	1.94589e-05
genome	101	17460	911870592	1.91475e-05
genome	102	16805	911870592	1.84291e-05
genome	103	16605	911870592	1.82098e-05
genome	104	16138	911870592	1.76977e-05
genome	105	15690	911870592	1.72064e-05
genome	106	15642	911870592	1.71538e-05
genome	107	15461	911870592	1.69553e-05
genome	108	15033	911870592	1.64859e-05
genome	109	14596	911870592	1.60067e-05
genome	110	14201	911870592	1.55735e-05
genome	111	14035	911870592	1.53914e-05
genome	112	13889	911870592	1.52313e-05
genome	113	13615	911870592	1.49308e-05
genome	114	13242	911870592	1.45218e-05
genome	115	13057	911870592	1.43189e-05
genome	116	12934	911870592	1.4184e-05
genome	117	12809	911870592	1.40469e-05
genome	118	12657	911870592	1.38803e-05
genome	119	11990	911870592	1.31488e-05
genome	120	11872	911870592	1.30194e-05
genome	121	11826	911870592	1.29689e-05
genome	122	11472	911870592	1.25807e-05
genome	123	11074	911870592	1.21443e-05
genome	124	11006	911870592	1.20697e-05
genome	125	10952	911870592	1.20105e-05
genome	126	10553	911870592	1.15729e-05
genome	127	10281	911870592	1.12746e-05
genome	128	10239	911870592	1.12286e-05
genome	129	10287	911870592	1.12812e-05
genome	130	9907	911870592	1.08645e-05
genome	131	9792	911870592	1.07384e-05
genome	132	9700	911870592	1.06375e-05
genome	133	9666	911870592	1.06002e-05
genome	134	9437	911870592	1.03491e-05
genome	135	8944	911870592	9.80841e-06
genome	136	9107	911870592	9.98716e-06
genome	137	8984	911870592	9.85228e-06
genome	138	8646	911870592	9.48161e-06
genome	139	8447	911870592	9.26338e-06
genome	140	8487	911870592	9.30724e-06
genome	141	8438	911870592	9.25351e-06
genome	142	8179	911870592	8.96947e-06
genome	143	8020	911870592	8.79511e-06
genome	144	8075	911870592	8.85542e-06
genome	145	7770	911870592	8.52095e-06
genome	146	7825	911870592	8.58126e-06
genome	147	7538	911870592	8.26652e-06
genome	148	7853	911870592	8.61197e-06
genome	149	7586	911870592	8.31916e-06
genome	150	7308	911870592	8.0143e-06
genome	151	7463	911870592	8.18428e-06
genome	152	7348	911870592	8.05816e-06
genome	153	7245	911870592	7.94521e-06
genome	154	7294	911870592	7.99894e-06
genome	155	6863	911870592	7.52629e-06
genome	156	6836	911870592	7.49668e-06
genome	157	6686	911870592	7.33218e-06
genome	158	6675	911870592	7.32012e-06
genome	159	6453	911870592	7.07666e-06
genome	160	6623	911870592	7.26309e-06
genome	161	6376	911870592	6.99222e-06
genome	162	6185	911870592	6.78276e-06
genome	163	6297	911870592	6.90558e-06
genome	164	6263	911870592	6.8683e-06
genome	165	6001	911870592	6.58098e-06
genome	166	5966	911870592	6.5426e-06
genome	167	5785	911870592	6.3441e-06
genome	168	5762	911870592	6.31888e-06
genome	169	5841	911870592	6.40551e-06
genome	170	5697	911870592	6.2476e-06
genome	171	5590	911870592	6.13026e-06
genome	172	5534	911870592	6.06884e-06
genome	173	5555	911870592	6.09187e-06
genome	174	5340	911870592	5.85609e-06
genome	175	5428	911870592	5.9526e-06
genome	176	5330	911870592	5.84513e-06
genome	177	5307	911870592	5.8199e-06
genome	178	5200	911870592	5.70256e-06
genome	179	5279	911870592	5.7892e-06
genome	180	5207	911870592	5.71024e-06
genome	181	5146	911870592	5.64334e-06
genome	182	5160	911870592	5.6587e-06
genome	183	4981	911870592	5.4624e-06
genome	184	4931	911870592	5.40757e-06
genome	185	4943	911870592	5.42073e-06
genome	186	4961	911870592	5.44046e-06
genome	187	4868	911870592	5.33848e-06
genome	188	4878	911870592	5.34944e-06
genome	189	4697	911870592	5.15095e-06
genome	190	4715	911870592	5.17069e-06
genome	191	4685	911870592	5.13779e-06
genome	192	4513	911870592	4.94917e-06
genome	193	4506	911870592	4.94149e-06
genome	194	4579	911870592	5.02155e-06
genome	195	4514	911870592	4.95026e-06
genome	196	4382	911870592	4.80551e-06
genome	197	4384	911870592	4.8077e-06
genome	198	4348	911870592	4.76822e-06
genome	199	4258	911870592	4.66952e-06
genome	200	4344	911870592	4.76383e-06
genome	201	4131	911870592	4.53025e-06
genome	202	4098	911870592	4.49406e-06
genome	203	4027	911870592	4.4162e-06
genome	204	4071	911870592	4.46445e-06
genome	205	3919	911870592	4.29776e-06
genome	206	3852	911870592	4.22428e-06
genome	207	3906	911870592	4.2835e-06
genome	208	3800	911870592	4.16726e-06
genome	209	3707	911870592	4.06527e-06
genome	210	3805	911870592	4.17274e-06
genome	211	3909	911870592	4.28679e-06
genome	212	3925	911870592	4.30434e-06
genome	213	3848	911870592	4.2199e-06
genome	214	3650	911870592	4.00276e-06
genome	215	3726	911870592	4.08611e-06
genome	216	3672	911870592	4.02689e-06
genome	217	3723	911870592	4.08282e-06
genome	218	3669	911870592	4.0236e-06
genome	219	3675	911870592	4.03018e-06
genome	220	3468	911870592	3.80317e-06
genome	221	3607	911870592	3.95561e-06
genome	222	3456	911870592	3.79001e-06
genome	223	3545	911870592	3.88761e-06
genome	224	3346	911870592	3.66938e-06
genome	225	3542	911870592	3.88432e-06
genome	226	3618	911870592	3.96767e-06
genome	227	3404	911870592	3.73299e-06
genome	228	3460	911870592	3.7944e-06
genome	229	3349	911870592	3.67267e-06
genome	230	3309	911870592	3.6288e-06
genome	231	3297	911870592	3.61564e-06
genome	232	3356	911870592	3.68035e-06
genome	233	3250	911870592	3.5641e-06
genome	234	3311	911870592	3.631e-06
genome	235	3217	911870592	3.52791e-06
genome	236	3240	911870592	3.55314e-06
genome	237	3069	911870592	3.36561e-06
genome	238	2986	911870592	3.27459e-06
genome	239	2976	911870592	3.26362e-06
genome	240	3057	911870592	3.35245e-06
genome	241	3089	911870592	3.38754e-06
genome	242	3134	911870592	3.43689e-06
genome	243	2865	911870592	3.14189e-06
genome	244	2959	911870592	3.24498e-06
genome	245	2810	911870592	3.08158e-06
genome	246	2761	911870592	3.02784e-06
genome	247	2869	911870592	3.14628e-06
genome	248	2750	911870592	3.01578e-06
genome	249	2820	911870592	3.09254e-06
genome	250	2750	911870592	3.01578e-06
genome	251	2832	911870592	3.1057e-06
genome	252	2766	911870592	3.03333e-06
genome	253	2713	911870592	2.9752e-06
genome	254	2698	911870592	2.95875e-06
genome	255	2715	911870592	2.9774e-06
genome	256	2751	911870592	3.01688e-06
genome	257	2846	911870592	3.12106e-06
genome	258	2721	911870592	2.98398e-06
genome	259	2664	911870592	2.92147e-06
genome	260	2621	911870592	2.87431e-06
genome	261	2704	911870592	2.96533e-06
genome	262	2543	911870592	2.78877e-06
genome	263	2568	911870592	2.81619e-06
genome	264	2462	911870592	2.69994e-06
genome	265	2487	911870592	2.72736e-06
genome	266	2477	911870592	2.71639e-06
genome	267	2469	911870592	2.70762e-06
genome	268	2495	911870592	2.73613e-06
genome	269	2502	911870592	2.74381e-06
genome	270	2383	911870592	2.61331e-06
genome	271	2551	911870592	2.79755e-06
genome	272	2398	911870592	2.62976e-06
genome	273	2358	911870592	2.58589e-06
genome	274	2449	911870592	2.68569e-06
genome	275	2514	911870592	2.75697e-06
genome	276	2439	911870592	2.67472e-06
genome	277	2395	911870592	2.62647e-06
genome	278	2382	911870592	2.61221e-06
genome	279	2347	911870592	2.57383e-06
genome	280	2337	911870592	2.56286e-06
genome	281	2318	911870592	2.54203e-06
genome	282	2264	911870592	2.48281e-06
genome	283	2327	911870592	2.5519e-06
genome	284	2248	911870592	2.46526e-06
genome	285	2274	911870592	2.49377e-06
genome	286	2300	911870592	2.52229e-06
genome	287	2234	911870592	2.44991e-06
genome	288	2272	911870592	2.49158e-06
genome	289	2267	911870592	2.4861e-06
genome	290	2173	911870592	2.38301e-06
genome	291	2205	911870592	2.41811e-06
genome	292	2196	911870592	2.40824e-06
genome	293	2223	911870592	2.43785e-06
genome	294	2191	911870592	2.40275e-06
genome	295	2146	911870592	2.3534e-06
genome	296	2183	911870592	2.39398e-06
genome	297	2155	911870592	2.36327e-06
genome	298	2141	911870592	2.34792e-06
genome	299	2123	911870592	2.32818e-06
genome	300	2094	911870592	2.29638e-06
genome	301	2106	911870592	2.30954e-06
genome	302	2056	911870592	2.25471e-06
genome	303	2011	911870592	2.20536e-06
genome	304	1946	911870592	2.13407e-06
genome	305	2102	911870592	2.30515e-06
genome	306	1959	911870592	2.14833e-06
genome	307	2044	911870592	2.24155e-06
genome	308	1950	911870592	2.13846e-06
genome	309	2051	911870592	2.24922e-06
genome	310	1980	911870592	2.17136e-06
genome	311	1967	911870592	2.1571e-06
genome	312	1990	911870592	2.18233e-06
genome	313	1898	911870592	2.08144e-06
genome	314	1853	911870592	2.03209e-06
genome	315	1899	911870592	2.08253e-06
genome	316	1869	911870592	2.04963e-06
genome	317	1927	911870592	2.11324e-06
genome	318	1914	911870592	2.09898e-06
genome	319	1960	911870592	2.14943e-06
genome	320	1952	911870592	2.14065e-06
genome	321	1894	911870592	2.07705e-06
genome	322	1932	911870592	2.11872e-06
genome	323	1828	911870592	2.00467e-06
genome	324	1937	911870592	2.1242e-06
genome	325	1795	911870592	1.96848e-06
genome	326	1831	911870592	2.00796e-06
genome	327	1826	911870592	2.00248e-06
genome	328	1905	911870592	2.08911e-06
genome	329	1759	911870592	1.929e-06
genome	330	1714	911870592	1.87965e-06
genome	331	1699	911870592	1.8632e-06
genome	332	1853	911870592	2.03209e-06
genome	333	1810	911870592	1.98493e-06
genome	334	1737	911870592	1.90488e-06
genome	335	1808	911870592	1.98274e-06
genome	336	1794	911870592	1.96738e-06
genome	337	1728	911870592	1.89501e-06
genome	338	1768	911870592	1.93887e-06
genome	339	1715	911870592	1.88075e-06
genome	340	1705	911870592	1.86978e-06
genome	341	1798	911870592	1.97177e-06
genome	342	1742	911870592	1.91036e-06
genome	343	1814	911870592	1.98932e-06
genome	344	1646	911870592	1.80508e-06
genome	345	1676	911870592	1.83798e-06
genome	346	1658	911870592	1.81824e-06
genome	347	1685	911870592	1.84785e-06
genome	348	1736	911870592	1.90378e-06
genome	349	1616	911870592	1.77218e-06
genome	350	1687	911870592	1.85004e-06
genome	351	1702	911870592	1.86649e-06
genome	352	1693	911870592	1.85662e-06
genome	353	1584	911870592	1.73709e-06
genome	354	1692	911870592	1.85553e-06
genome	355	1672	911870592	1.83359e-06
genome	356	1657	911870592	1.81714e-06
genome	357	1638	911870592	1.79631e-06
genome	358	1632	911870592	1.78973e-06
genome	359	1563	911870592	1.71406e-06
genome	360	1635	911870592	1.79302e-06
genome	361	1524	911870592	1.67129e-06
genome	362	1599	911870592	1.75354e-06
genome	363	1606	911870592	1.76121e-06
genome	364	1628	911870592	1.78534e-06
genome	365	1633	911870592	1.79082e-06
genome	366	1615	911870592	1.77108e-06
genome	367	1515	911870592	1.66142e-06
genome	368	1545	911870592	1.69432e-06
genome	369	1620	911870592	1.77657e-06
genome	370	1600	911870592	1.75463e-06
genome	371	1651	911870592	1.81056e-06
genome	372	1453	911870592	1.59343e-06
genome	373	1560	911870592	1.71077e-06
genome	374	1575	911870592	1.72722e-06
genome	375	1543	911870592	1.69213e-06
genome	376	1525	911870592	1.67239e-06
genome	377	1506	911870592	1.65155e-06
genome	378	1472	911870592	1.61426e-06
genome	379	1544	911870592	1.69322e-06
genome	380	1518	911870592	1.66471e-06
genome	381	1451	911870592	1.59123e-06
genome	382	1433	911870592	1.57149e-06
genome	383	1434	911870592	1.57259e-06
genome	384	1450	911870592	1.59014e-06
genome	385	1542	911870592	1.69103e-06
genome	386	1386	911870592	1.51995e-06
genome	387	1469	911870592	1.61097e-06
genome	388	1496	911870592	1.64058e-06
genome	389	1505	911870592	1.65045e-06
genome	390	1407	911870592	1.54298e-06
genome	391	1446	911870592	1.58575e-06
genome	392	1555	911870592	1.70529e-06
genome	393	1399	911870592	1.53421e-06
genome	394	1409	911870592	1.54518e-06
genome	395	1390	911870592	1.52434e-06
genome	396	1431	911870592	1.5693e-06
genome	397	1423	911870592	1.56053e-06
genome	398	1396	911870592	1.53092e-06
genome	399	1433	911870592	1.57149e-06
genome	400	1302	911870592	1.42783e-06
genome	401	1379	911870592	1.51228e-06
genome	402	1329	911870592	1.45744e-06
genome	403	1339	911870592	1.46841e-06
genome	404	1336	911870592	1.46512e-06
genome	405	1410	911870592	1.54627e-06
genome	406	1365	911870592	1.49692e-06
genome	407	1342	911870592	1.4717e-06
genome	408	1364	911870592	1.49583e-06
genome	409	1302	911870592	1.42783e-06
genome	410	1360	911870592	1.49144e-06
genome	411	1291	911870592	1.41577e-06
genome	412	1375	911870592	1.50789e-06
genome	413	1398	911870592	1.53311e-06
genome	414	1382	911870592	1.51557e-06
genome	415	1424	911870592	1.56163e-06
genome	416	1393	911870592	1.52763e-06
genome	417	1466	911870592	1.60768e-06
genome	418	1306	911870592	1.43222e-06
genome	419	1314	911870592	1.44099e-06
genome	420	1261	911870592	1.38287e-06
genome	421	1302	911870592	1.42783e-06
genome	422	1336	911870592	1.46512e-06
genome	423	1324	911870592	1.45196e-06
genome	424	1356	911870592	1.48705e-06
genome	425	1270	911870592	1.39274e-06
genome	426	1306	911870592	1.43222e-06
genome	427	1273	911870592	1.39603e-06
genome	428	1303	911870592	1.42893e-06
genome	429	1170	911870592	1.28308e-06
genome	430	1245	911870592	1.36533e-06
genome	431	1290	911870592	1.41467e-06
genome	432	1293	911870592	1.41796e-06
genome	433	1236	911870592	1.35546e-06
genome	434	1207	911870592	1.32365e-06
genome	435	1226	911870592	1.34449e-06
genome	436	1194	911870592	1.3094e-06
genome	437	1152	911870592	1.26334e-06
genome	438	1153	911870592	1.26443e-06
genome	439	1218	911870592	1.33572e-06
genome	440	1167	911870592	1.27979e-06
genome	441	1192	911870592	1.3072e-06
genome	442	1220	911870592	1.33791e-06
genome	443	1241	911870592	1.36094e-06
genome	444	1215	911870592	1.33243e-06
genome	445	1144	911870592	1.25456e-06
genome	446	1188	911870592	1.30282e-06
genome	447	1178	911870592	1.29185e-06
genome	448	1241	911870592	1.36094e-06
genome	449	1229	911870592	1.34778e-06
genome	450	1213	911870592	1.33023e-06
genome	451	1175	911870592	1.28856e-06
genome	452	1181	911870592	1.29514e-06
genome	453	1200	911870592	1.31598e-06
genome	454	1161	911870592	1.27321e-06
genome	455	1213	911870592	1.33023e-06
genome	456	1142	911870592	1.25237e-06
genome	457	1228	911870592	1.34668e-06
genome	458	1210	911870592	1.32694e-06
genome	459	1178	911870592	1.29185e-06
genome	460	1184	911870592	1.29843e-06
genome	461	1133	911870592	1.2425e-06
genome	462	1152	911870592	1.26334e-06
genome	463	1114	911870592	1.22166e-06
genome	464	1132	911870592	1.2414e-06
genome	465	1072	911870592	1.17561e-06
genome	466	1086	911870592	1.19096e-06
genome	467	1102	911870592	1.2085e-06
genome	468	1067	911870592	1.17012e-06
genome	469	1131	911870592	1.24031e-06
genome	470	1099	911870592	1.20521e-06
genome	471	1113	911870592	1.22057e-06
genome	472	1143	911870592	1.25347e-06
genome	473	1108	911870592	1.21508e-06
genome	474	1084	911870592	1.18877e-06
genome	475	1107	911870592	1.21399e-06
genome	476	1128	911870592	1.23702e-06
genome	477	1131	911870592	1.24031e-06
genome	478	1122	911870592	1.23044e-06
genome	479	1051	911870592	1.15258e-06
genome	480	1033	911870592	1.13284e-06
genome	481	1106	911870592	1.21289e-06
genome	482	1114	911870592	1.22166e-06
genome	483	1043	911870592	1.1438e-06
genome	484	1078	911870592	1.18219e-06
genome	485	1079	911870592	1.18328e-06
genome	486	1048	911870592	1.14929e-06
genome	487	1078	911870592	1.18219e-06
genome	488	1040	911870592	1.14051e-06
genome	489	1030	911870592	1.12955e-06
genome	490	1083	911870592	1.18767e-06
genome	491	1066	911870592	1.16903e-06
genome	492	984	911870592	1.0791e-06
genome	493	1034	911870592	1.13393e-06
genome	494	1091	911870592	1.19644e-06
genome	495	1084	911870592	1.18877e-06
genome	496	1076	911870592	1.17999e-06
genome	497	1037	911870592	1.13722e-06
genome	498	1042	911870592	1.14271e-06
genome	499	1058	911870592	1.16025e-06
genome	500	1063	911870592	1.16574e-06
genome	501	1017	911870592	1.11529e-06
genome	502	1042	911870592	1.14271e-06
genome	503	989	911870592	1.08458e-06
genome	504	1072	911870592	1.17561e-06
genome	505	1033	911870592	1.13284e-06
genome	506	1009	911870592	1.10652e-06
genome	507	1022	911870592	1.12077e-06
genome	508	996	911870592	1.09226e-06
genome	509	1049	911870592	1.15038e-06
genome	510	999	911870592	1.09555e-06
genome	511	981	911870592	1.07581e-06
genome	512	1015	911870592	1.1131e-06
genome	513	1005	911870592	1.10213e-06
genome	514	952	911870592	1.04401e-06
genome	515	994	911870592	1.09007e-06
genome	516	935	911870592	1.02536e-06
genome	517	989	911870592	1.08458e-06
genome	518	983	911870592	1.078e-06
genome	519	966	911870592	1.05936e-06
genome	520	963	911870592	1.05607e-06
genome	521	963	911870592	1.05607e-06
genome	522	992	911870592	1.08787e-06
genome	523	983	911870592	1.078e-06
genome	524	983	911870592	1.078e-06
genome	525	974	911870592	1.06813e-06
genome	526	980	911870592	1.07471e-06
genome	527	969	911870592	1.06265e-06
genome	528	994	911870592	1.09007e-06
genome	529	942	911870592	1.03304e-06
genome	530	1035	911870592	1.13503e-06
genome	531	1018	911870592	1.11639e-06
genome	532	1050	911870592	1.15148e-06
genome	533	982	911870592	1.07691e-06
genome	534	1000	911870592	1.09665e-06
genome	535	933	911870592	1.02317e-06
genome	536	983	911870592	1.078e-06
genome	537	959	911870592	1.05168e-06
genome	538	934	911870592	1.02427e-06
genome	539	938	911870592	1.02865e-06
genome	540	923	911870592	1.01221e-06
genome	541	946	911870592	1.03743e-06
genome	542	962	911870592	1.05497e-06
genome	543	906	911870592	9.93562e-07
genome	544	968	911870592	1.06155e-06
genome	545	922	911870592	1.01111e-06
genome	546	925	911870592	1.0144e-06
genome	547	972	911870592	1.06594e-06
genome	548	975	911870592	1.06923e-06
genome	549	930	911870592	1.01988e-06
genome	550	945	911870592	1.03633e-06
genome	551	888	911870592	9.73822e-07
genome	552	842	911870592	9.23377e-07
genome	553	893	911870592	9.79306e-07
genome	554	890	911870592	9.76016e-07
genome	555	931	911870592	1.02098e-06
genome	556	908	911870592	9.95755e-07
genome	557	888	911870592	9.73822e-07
genome	558	903	911870592	9.90272e-07
genome	559	851	911870592	9.33246e-07
genome	560	949	911870592	1.04072e-06
genome	561	844	911870592	9.2557e-07
genome	562	869	911870592	9.52986e-07
genome	563	906	911870592	9.93562e-07
genome	564	872	911870592	9.56276e-07
genome	565	974	911870592	1.06813e-06
genome	566	895	911870592	9.81499e-07
genome	567	901	911870592	9.88079e-07
genome	568	946	911870592	1.03743e-06
genome	569	950	911870592	1.04181e-06
genome	570	957	911870592	1.04949e-06
genome	571	883	911870592	9.68339e-07
genome	572	914	911870592	1.00234e-06
genome	573	951	911870592	1.04291e-06
genome	574	855	911870592	9.37633e-07
genome	575	941	911870592	1.03194e-06
genome	576	881	911870592	9.66146e-07
genome	577	871	911870592	9.55179e-07
genome	578	841	911870592	9.2228e-07
genome	579	890	911870592	9.76016e-07
genome	580	861	911870592	9.44213e-07
genome	581	931	911870592	1.02098e-06
genome	582	848	911870592	9.29957e-07
genome	583	861	911870592	9.44213e-07
genome	584	873	911870592	9.57373e-07
genome	585	840	911870592	9.21183e-07
genome	586	862	911870592	9.4531e-07
genome	587	846	911870592	9.27763e-07
genome	588	892	911870592	9.78209e-07
genome	589	873	911870592	9.57373e-07
genome	590	809	911870592	8.87187e-07
genome	591	870	911870592	9.54083e-07
genome	592	905	911870592	9.92465e-07
genome	593	820	911870592	8.9925e-07
genome	594	856	911870592	9.3873e-07
genome	595	834	911870592	9.14603e-07
genome	596	863	911870592	9.46406e-07
genome	597	829	911870592	9.0912e-07
genome	598	792	911870592	8.68544e-07
genome	599	902	911870592	9.89175e-07
genome	600	765	911870592	8.38935e-07
genome	601	819	911870592	8.98154e-07
genome	602	829	911870592	9.0912e-07
genome	603	784	911870592	8.59771e-07
genome	604	858	911870592	9.40923e-07
genome	605	817	911870592	8.9596e-07
genome	606	843	911870592	9.24473e-07
genome	607	851	911870592	9.33246e-07
genome	608	818	911870592	8.97057e-07
genome	609	764	911870592	8.37838e-07
genome	610	771	911870592	8.45515e-07
genome	611	743	911870592	8.14809e-07
genome	612	779	911870592	8.54288e-07
genome	613	839	911870592	9.20087e-07
genome	614	829	911870592	9.0912e-07
genome	615	831	911870592	9.11314e-07
genome	616	823	911870592	9.0254e-07
genome	617	824	911870592	9.03637e-07
genome	618	797	911870592	8.74028e-07
genome	619	780	911870592	8.55385e-07
genome	620	848	911870592	9.29957e-07
genome	621	817	911870592	8.9596e-07
genome	622	756	911870592	8.29065e-07
genome	623	848	911870592	9.29957e-07
genome	624	842	911870592	9.23377e-07
genome	625	836	911870592	9.16797e-07
genome	626	839	911870592	9.20087e-07
genome	627	850	911870592	9.3215e-07
genome	628	810	911870592	8.88284e-07
genome	629	772	911870592	8.46611e-07
genome	630	777	911870592	8.52095e-07
genome	631	758	911870592	8.31258e-07
genome	632	797	911870592	8.74028e-07
genome	633	814	911870592	8.92671e-07
genome	634	747	911870592	8.19195e-07
genome	635	783	911870592	8.58674e-07
genome	636	792	911870592	8.68544e-07
genome	637	751	911870592	8.23582e-07
genome	638	785	911870592	8.60868e-07
genome	639	793	911870592	8.69641e-07
genome	640	797	911870592	8.74028e-07
genome	641	819	911870592	8.98154e-07
genome	642	813	911870592	8.91574e-07
genome	643	791	911870592	8.67448e-07
genome	644	747	911870592	8.19195e-07
genome	645	794	911870592	8.70738e-07
genome	646	797	911870592	8.74028e-07
genome	647	762	911870592	8.35645e-07
genome	648	751	911870592	8.23582e-07
genome	649	829	911870592	9.0912e-07
genome	650	804	911870592	8.81704e-07
genome	651	780	911870592	8.55385e-07
genome	652	784	911870592	8.59771e-07
genome	653	785	911870592	8.60868e-07
genome	654	857	911870592	9.39826e-07
genome	655	769	911870592	8.43321e-07
genome	656	816	911870592	8.94864e-07
genome	657	821	911870592	9.00347e-07
genome	658	767	911870592	8.41128e-07
genome	659	796	911870592	8.72931e-07
genome	660	724	911870592	7.93972e-07
genome	661	811	911870592	8.89381e-07
genome	662	767	911870592	8.41128e-07
genome	663	780	911870592	8.55385e-07
genome	664	787	911870592	8.63061e-07
genome	665	724	911870592	7.93972e-07
genome	666	787	911870592	8.63061e-07
genome	667	791	911870592	8.67448e-07
genome	668	768	911870592	8.42225e-07
genome	669	755	911870592	8.27968e-07
genome	670	725	911870592	7.95069e-07
genome	671	785	911870592	8.60868e-07
genome	672	770	911870592	8.44418e-07
genome	673	757	911870592	8.30162e-07
genome	674	727	911870592	7.97262e-07
genome	675	778	911870592	8.53191e-07
genome	676	722	911870592	7.91779e-07
genome	677	797	911870592	8.74028e-07
genome	678	708	911870592	7.76426e-07
genome	679	729	911870592	7.99456e-07
genome	680	682	911870592	7.47913e-07
genome	681	732	911870592	8.02745e-07
genome	682	768	911870592	8.42225e-07
genome	683	739	911870592	8.10422e-07
genome	684	766	911870592	8.40031e-07
genome	685	773	911870592	8.47708e-07
genome	686	725	911870592	7.95069e-07
genome	687	802	911870592	8.79511e-07
genome	688	701	911870592	7.68749e-07
genome	689	707	911870592	7.75329e-07
genome	690	687	911870592	7.53396e-07
genome	691	697	911870592	7.64363e-07
genome	692	748	911870592	8.20292e-07
genome	693	749	911870592	8.21388e-07
genome	694	683	911870592	7.4901e-07
genome	695	704	911870592	7.72039e-07
genome	696	700	911870592	7.67653e-07
genome	697	763	911870592	8.36742e-07
genome	698	686	911870592	7.523e-07
genome	699	704	911870592	7.72039e-07
genome	700	702	911870592	7.69846e-07
genome	701	711	911870592	7.79716e-07
genome	702	704	911870592	7.72039e-07
genome	703	755	911870592	8.27968e-07
genome	704	730	911870592	8.00552e-07
genome	705	699	911870592	7.66556e-07
genome	706	721	911870592	7.90682e-07
genome	707	745	911870592	8.17002e-07
genome	708	722	911870592	7.91779e-07
genome	709	712	911870592	7.80813e-07
genome	710	695	911870592	7.6217e-07
genome	711	676	911870592	7.41333e-07
genome	712	644	911870592	7.06241e-07
genome	713	684	911870592	7.50106e-07
